Ticker,Exchange,Market Capitalization,Last,Change %,Change,Volume,Price to Earnings Ratio (TTM),Number of Employees,Sector
TTD,NASDAQ,37374420840,795.81,4.2960303,32.78,1080818,261.96656024,1310,Commercial Services
CRH,NYSE,37357000000,47.3,-0.6302521,-0.3,644278,22.64294549,80300,Non-Energy Minerals
DXCM,NASDAQ,37267351284,388.09,0.24021077,0.93,1277668,160.42098285,5200,Health Technology
JCI,NYSE,37136480400,51.3,0.23446659,0.12,5098636,60.95759886,97000,Producer Manufacturing
ERIC,NASDAQ,36796300000,12.06,0.5,0.06,6561534,25.92912705,99417,Electronic Technology
CTAS,NASDAQ,36760847900,350.15,-1.38286487,-4.91,398413,39.8567644,40000,Consumer Services
TT,NYSE,36638272500,152.58,-0.74160812,-1.14,1061997,41.14671164,50000,Producer Manufacturing
IQV,NYSE,36635004080,191.08,1.60587047,3.02,805452,209.44425883,67000,Health Services
MFC,NYSE,36623990400,18.88,-0.21141649,-0.04,2665849,9.5511678,35000,Finance
LBRDK,NASDAQ,36425549754,153.45,0.5570118,0.85,1031612,124.0953078,56,Consumer Services
XLNX,NASDAQ,36275604780,147.99,-1.14888785,-1.72,2856568,60.87752115,4891,Electronic Technology
BCS,NYSE,36246000000,8.26,-1.19617225,-0.1,3898860,,80800,Finance
CSGP,NASDAQ,36245731312,919.52,1.55055882,14.04,153888,121.48712651,4337,Technology Services
STM,NYSE,36181424568.02001,40.09,0.07488767,0.03,3641130,39.73023902,45554,Electronic Technology
PH,NYSE,36149008000.00001,280.66,-0.24879158,-0.7,1279655,30.78640129,50520,Producer Manufacturing
LBRDA,NASDAQ,35962663980,151.5,-0.19105343,-0.29,143665,123.43661056,56,Consumer Services
PANW,NYSE,35931173715,366.55,0.94737132,3.44,1141561,,8014,Electronic Technology
F,NYSE,35805888684,9,-0.66225166,-0.06,59162167,,190000,Consumer Durables
INFO,NYSE,35703564300,90.05,-0.91329225,-0.83,2382448,39.81075872,15500,Technology Services
TRV,NYSE,35374601850,139.65,0.41705616,0.58,995235,15.92228341,30800,Finance
CARR,NYSE,35265494030,40.69,-0.97347286,-0.4,6964362,23.35853561,52635,Producer Manufacturing
BF.A,NYSE,35218702200,73.59,0.97420417,0.71,40574,37.94647506,4800,Consumer Non-Durables
BBVA,NYSE,35180800000,5.26,-0.75471698,-0.04,4418815,,126973,Finance
PPG,NYSE,35029053200,148.3,-1.67738514,-2.53,1141435,33.27156817,47600,Process Industries
AIG,NYSE,34995186120,40.62,-0.66030814,-0.27,5344861,,46000,Finance
TROW,NASDAQ,34988427160,154.52,-0.01941119,-0.03,1178186,17.3171087,7365,Finance
ZG,NASDAQ,34905625512.94,150.02,2.10304227,3.09,713947,,5249,Technology Services
RNG,NYSE,34772636636.6,387.95,-0.22375392,-0.87,792214,,2363,Technology Services
CMI,NYSE,34679520170,234.31,-2.04840935,-4.9,1455814,22.54252462,61615,Producer Manufacturing
ORLY,NASDAQ,34624539328,477.92,1.70674612,8.02,786943,20.98517328,82167,Retail Trade
SLB,NYSE,34578025200,24.84,-0.1607717,-0.04,11952045,,105000,Industrial Services
XEL,NASDAQ,34554118080,65.76,0.92081031,0.6,2221705,23.25896841,11273,Utilities
SRE,NYSE,34552936600,119.78,-0.1000834,-0.12,2843550,9.37568421,13969,Utilities
ALC,NYSE,34534267000,69.11,2.61321455,1.76,950210,,22142,Health Technology
LYG,NYSE,34523600000,1.97,1.02564103,0.02,10916135,95.58823529,77754,Finance
MFG,NYSE,34490000000,2.76,1.47058824,0.04,512708,1.27525904,57264,Finance
GIS,NYSE,34485046800,56.4,-2.67471959,-1.55,6715076,14.86469155,35000,Consumer Non-Durables
ALXN,NASDAQ,34415749350,157.35,1.02728732,1.6,2861609,36.39699009,3082,Health Technology
EOG,NYSE,34343462860,58.87,0.42647561,0.25,5804330,,2900,Energy Minerals
VFC,NYSE,34261851399.999996,87.85,-0.48708654,-0.43,1829784,,48000,Consumer Non-Durables
CS,NYSE,34147300000.000004,13.69,-2.90780142,-0.41,2470195,8.87965237,47860,Finance
LU,NYSE,34008699999.999996,14.32,3.76811594,0.52,3809029,,84647,Technology Services
AMX,NYSE,33969000000,14.96,0.74074074,0.11,3900345,36.45066274,191523,Communications
WIT,NYSE,33906500000,6.3,5.70469799,0.34,2502078,25.90178183,175000,Technology Services
ORAN,NYSE,33706900000,12.48,-1.57728707,-0.2,651832,10.53593685,,Communications
Z,NASDAQ,33646863787.67,144.61,1.84520037,2.62,2379874,,5249,Technology Services
ALL,NYSE,33432276600,109.95,-0.10902153,-0.12,1260936,7.71414154,46290,Finance
TDG,NYSE,33383360034,613.26,1.33513996,8.08,201881,73.26013534,14200,Electronic Technology
PAYX,NASDAQ,33185264620,92.02,0.5353436,0.49,1236308,31.21759891,15800,Technology Services
TDOC,NYSE,33019216580,227.78,-0.43710115,-1,4235013,,2400,Health Services
ZBH,NYSE,32946838099.999996,158.95,-0.21971124,-0.35,1222397,,19900,Health Technology
HPQ,NYSE,32924509200,25.53,-0.85436893,-0.22,7514120,12.85314965,53000,Electronic Technology
MRVL,NASDAQ,32891452800,49.08,0.12239902,0.06,11093191,22.46151026,5633,Electronic Technology
KMI,NYSE,32802317100,14.49,-0.75342466,-0.11,18581651,302.90456432,11086,Industrial Services
OKTA,NASDAQ,32762587200,253.12,0.91296894,2.29,1628128,,2248,Technology Services
VRSK,NASDAQ,32664331000,200.9,-0.03483107,-0.07,626433,49.56225801,9300,Finance
IAU,NYSE ARCA,32508200000,17.63,-3.34429825,-0.61,31165330,5.08077994,,Miscellaneous
YUM,NYSE,32323726200,107.15,1.46780303,1.55,1252232,30.67538126,34000,Consumer Services
LYB,NYSE,32306663250,96.75,-0.73868883,-0.72,2257636,27.72972973,19100,Process Industries
CTVA,NYSE,32221942000,43.25,3.46889952,1.45,4667516,50.87633885,,Process Industries
PBR.A,NYSE,32183300000,11.51,0.1740644,0.02,7196052,,57983,Energy Minerals
ANSS,NASDAQ,32177336906.000004,374.66,2.64095118,9.64,497712,82.74095566,4100,Technology Services
SGEN,NASDAQ,32033163960,177.66,0.7371286,1.3,889209,69.3457062,1605,Health Technology
PRU,NYSE,31957200000,80.7,-0.79901659,-0.65,1603962,,51511,Finance
CNQ,NYSE,31758703400,26.89,-0.92114959,-0.25,2828966,,10180,Energy Minerals
RMD,NYSE,31727690100,218.94,1.70956053,3.68,506111,46.16539418,7770,Health Technology
HLT,NYSE,31673235360,114.16,0.76794068,0.87,4065115,,173000,Consumer Services
HSY,NYSE,31644098417.31,152.03,0.56889594,0.86,552587,26.52384462,16140,Consumer Non-Durables
AFL,NYSE,31251778050,44.49,-0.4252462,-0.19,2915675,6.98539758,11729,Finance
ES,NYSE,30967291920,90.33,2.01016375,1.78,1621372,25.14053716,8234,Utilities
RSG,NYSE,30906763250,96.97,0.20667562,0.2,863059,30.32971855,36000,Industrial Services
PSX,NYSE,30886127999.999996,70.71,-1.60033398,-1.15,2683622,,14500,Energy Minerals
DDOG,NASDAQ,30434984546.1,99.94,3.4147351,3.3,2564963,,1403,Technology Services
PCAR,NASDAQ,30417432000,87.8,-0.67873303,-0.6,1267494,21.56570955,27000,Producer Manufacturing
ROK,NYSE,30414729510,261.81,0.87462434,2.27,700939,29.60014598,23500,Producer Manufacturing
CHT,NYSE,30114400000,39.45,1.62287481,0.63,89070,27.36500775,,Communications
DFS,NYSE,29763826560,97.11,-0.45105074,-0.44,1865246,30.03849115,17200,Finance
BLL,NYSE,29626533839.999996,90.57,-0.12130569,-0.11,1391216,58.31886295,18300,Process Industries
MSI,NYSE,29590239650.000004,174.55,2.02829086,3.47,830306,38.28406472,17000,Electronic Technology
SBAC,NASDAQ,29473300000,267.82,0.96889727,2.57,552469,,1475,Finance
MCK,NYSE,29471522200,183.55,0.28958584,0.53,1171645,13.90201291,80000,Distribution Services
MTD,NYSE,29433682254,1236.99,1.18196542,14.45,80673,51.44201234,16200,Health Technology
ITUB,NYSE,29353500000,6.07,-0.65466448,-0.04,43675331,14.66282697,95000,Finance
NTR,NYSE,29254104400,51.4,-0.56103695,-0.29,1145923,234.12993388,22300,Process Industries
ADM,NYSE,29249369730,52.57,0.2670227,0.14,2909109,18.57046718,38100,Process Industries
BILI,NASDAQ,29194700000,118.47,6.3464991,7.07,9468775,,4791,Technology Services
FAST,NASDAQ,29135575000,50.75,2.09213438,1.04,3777281,33.98741966,21948,Distribution Services
PEG,NYSE,28990148880,57.31,2.15686275,1.21,2925762,14.88379497,7130,Utilities
OTIS,NYSE,28950421850,66.83,-1.40159339,-0.95,1914190,33.69289656,69000,Producer Manufacturing
EDU,NYSE,28873800000,179.7,5.90523338,10.02,1451685,73.27057604,81127,Consumer Services
CPRT,NASDAQ,28850729940,122.18,1.08380905,1.31,843522,42.36444569,7600,Commercial Services
AZO,NYSE,28515331572,1252.92,0.55214921,6.88,208817,16.32825287,100000,Retail Trade
AWK,NYSE,28456078560,156.98,3.18806284,4.85,1367382,41.6863046,6800,Utilities
AME,NYSE,28422230100,123.54,-0.69131833,-0.86,675299,32.90395958,18100,Producer Manufacturing
SWK,NYSE,28316210790,176.73,-0.38890768,-0.69,907089,28.85065695,59438,Consumer Durables
GLW,NYSE,28230169500.000004,36.95,-0.08112493,-0.03,4144959,179.2535143,49500,Electronic Technology
SU,NYSE,28184772000,18.48,-1.49253731,-0.28,5869832,,12889,Energy Minerals
EC,NYSE,28123800000,13.81,0.9502924,0.13,697060,19.39325206,15157,Energy Minerals
MPC,NYSE,28095110180,43.18,-2.24134028,-0.99,5255111,,60910,Energy Minerals
SLF,NYSE,27956738200,47.8,-0.10449321,-0.05,327251,15.78085959,22719,Finance
SPG,NYSE,27934200000,86.49,1.59755668,1.36,3692512,17.99484231,4500,Finance
FCAU,NYSE,27903861200,17.72,-2.58383727,-0.47,3725004,816.41411105,191752,Consumer Durables
FRC,NYSE,27864183019.999996,161.89,1.10542093,1.77,853222,28.62352521,,Finance
BBY,NYSE,27854713650,107.57,-0.12997865,-0.14,3539533,16.36731097,125000,Retail Trade
WEC,NYSE,27742508250,87.95,-0.35123499,-0.31,1488552,23.19457584,7509,Utilities
LUV,NYSE,27731025540,46.98,-0.7394887,-0.35,4770550,,60800,Transportation
WCN,NYSE,27693675320.000004,105.34,1.28846154,1.34,880341,139.54595681,18204,Industrial Services
KEYS,NYSE,27318599200.000004,146.8,4.11347518,5.8,2190323,42.60333575,13900,Electronic Technology
NWG,NYSE,27254300000,4.46,-0.88888889,-0.04,814982,26.51738362,62900,Finance
STT,NYSE,27211309740,77.13,-0.77190274,-0.6,1773639,12.39752464,39103,Finance
SWKS,NASDAQ,27151085360,163.48,0.49176297,0.8,1598493,33.94966401,10000,Electronic Technology
TU,NYSE,26861280000.000004,20.92,0.86788814,0.18,1102712,26.39681277,65600,Communications
GMAB,NASDAQ,26837800000,41.38,0.85303437,0.35,467606,32.03466583,548,Health Technology
SPLK,NASDAQ,26748653400,165.4,1.44749755,2.36,2126515,,5800,Technology Services
DLTR,NASDAQ,26569640240,112.97,-1.55119826,-1.78,1928231,28.35924178,193100,Retail Trade
ZS,NASDAQ,26485475040,197.37,2.23776224,4.32,2024813,,2020,Technology Services
WELL,NYSE,26415400000,62.68,-0.97946288,-0.62,1941032,203.79909852,443,Finance
WLTW,NASDAQ,26250214200,203.64,-0.78440926,-1.61,925287,25.07758473,46600,Finance
ENPH,NASDAQ,26202727530,207.41,-2.97062126,-6.35,5199658,167.10444028,577,Electronic Technology
TAL,NYSE,26012000000,67.82,4.16218707,2.71,4539551,1345.24793388,45271,Consumer Services
WMB,NYSE,25849467000,21.3,-1.11420613,-0.24,13048636,121.4205186,4812,Industrial Services
PAYC,NYSE,25811619125,441.13,2.17492009,9.39,357117,153.21338585,3765,Technology Services
W,NYSE,25695383024.92,258.38,3.32306954,8.31,2374941,,16985,Retail Trade
DAL,NYSE,25522114680.000004,40.02,-0.52199851,-0.21,9497467,,91000,Transportation
MKC,NYSE,25404236872,95.21,0.44308471,0.42,842415,16.76512204,12400,Consumer Non-Durables
LI,NASDAQ,25253900000,34.3,-2.25135366,-0.79,30247812,,2628,Producer Manufacturing
MXIM,NASDAQ,25235887410,94.41,0.52172061,0.49,3665358,37.14895973,7115,Electronic Technology
MT,NYSE,25129842064.34,24.83,-2.70376176,-0.69,3462414,,191248,Non-Energy Minerals
SIRI,NASDAQ,25114545000,5.91,-7.94392523,-0.51,63401620,27.21492158,4534,Consumer Services
YUMC,NYSE,25106125280,59.87,3.11746469,1.81,1657140,31.71118029,450000,Consumer Services
VIACA,NASDAQ,25097238623.999996,40.66,0.02460025,0.01,28276,18.53709699,23990,Consumer Services
MKC.V,NYSE,25094721960,94.05,-1.19760479,-1.14,1088,16.83586841,12400,Consumer Non-Durables
WY,NYSE,25087300000,33.38,-0.68432014,-0.23,4376023,51.19573496,9400,Finance
YNDX,NASDAQ,24984073386.600002,70.9,0,0,1774732,71.44296655,10092,Technology Services
CLX,NYSE,24937732000,197.84,0.71781296,1.41,1413896,21.81876749,8800,Consumer Non-Durables
COUP,NASDAQ,24900789000,345,3.11743432,10.43,1121675,,1693,Technology Services
VIAC,NASDAQ,24726890784,40.06,-0.14955135,-0.06,11159548,18.29540791,23990,Consumer Services
STNE,NASDAQ,24725708764.05,80.09,-0.17449832,-0.14,1596332,134.65928164,5938,Technology Services
HRL,NYSE,24533873920,45.44,-0.61242345,-0.28,2171764,27.51730364,19100,Consumer Non-Durables
TLK,NYSE,24527800000,25.52,3.06946688,0.76,1446800,18.86763697,24272,Communications
CERN,NASDAQ,24484277400,79.86,0.28883587,0.23,1586941,31.13587488,27400,Technology Services
FNV,NYSE,24483745600.000004,128.3,-2.35177715,-3.09,697390,94.76979994,42,Non-Energy Minerals
FTV,NYSE,24473685680,72.58,0.04135079,0.03,1730120,47.34094617,25000,Electronic Technology
MPLX,NYSE,24443995000.000004,23.5,-1.91986644,-0.46,1877863,,6200,Industrial Services
PCGU,NYSE,24430100000,120.44,-0.41342815,-0.5,33720,,23000,Utilities
DHI,NYSE,24415423919.999996,66.96,-2.51856165,-1.73,3091764,10.70254437,9716,Consumer Durables
WORK,NYSE,24408519481.5,42.35,0.54605888,0.23,9466942,,2045,Technology Services
RYAAY,NASDAQ,24389400000,107.59,-0.52699704,-0.57,429413,,17268,Transportation
NET,NYSE,24322869796.75,79.15,0.16451531,0.13,4577874,,1270,Technology Services
PCG,NYSE,24291136800,12.24,-0.56864338,-0.07,10328990,,23000,Utilities
TTWO,NASDAQ,24204079460,210.43,1.16340561,2.42,899756,50.29863378,5800,Consumer Durables
RCI,NYSE,24191004660,47.91,0.63011972,0.3,252744,20.02048088,25300,Communications
ODFL,NASDAQ,24118560360,205.56,1.78253119,3.6,640894,38.29133724,20105,Transportation
KR,NYSE,24081405610,31.63,-0.59710874,-0.19,9175398,8.39400654,435000,Retail Trade
DB,NYSE,24071720199.999996,11.66,-0.17123288,-0.02,2706789,,87597,Finance
FTNT,NASDAQ,24047862479.999996,148.14,3.41361257,4.89,1260454,53.50140056,7082,Electronic Technology
FMS,NYSE,24004400000,43.32,1.45199063,0.62,371296,16.94915254,120659,Health Services
ED,NYSE,23924171880.000004,69.93,0.02860821,0.02,2504226,17.29546523,14890,Utilities
ARE,NYSE,23894300000,165.91,0.34474416,0.57,963402,38.2218318,439,Finance
AMP,NYSE,23778465900,201.55,0.7095388,1.42,545441,14.33852767,12500,Finance
BGNE,NASDAQ,23767600000,279.25,7.14011664,18.61,284044,,3500,Health Technology
EIX,NYSE,23581422200,62.3,0.40290089,0.25,1430502,63.14236288,12937,Utilities
VLO,NYSE,23533503190,57.71,-3.2847327,-1.96,3913516,,10222,Energy Minerals
TEF,NYSE,23366400000,4.42,-0.6741573,-0.03,2114926,79.04085258,113819,Communications
GRMN,NASDAQ,23327089260,121.98,0.34550839,0.42,564142,22.84404187,15000,Electronic Technology
CCEP,NYSE,23325863040,51.36,1.80376611,0.91,919558,29.75172495,25765,Consumer Non-Durables
AJG,NYSE,23242113700,120.85,-1.20984223,-1.48,824165,30.60086052,33300,Finance
ANET,NYSE,23161498380,306.12,3.42940163,10.15,1104444,33.15298967,2300,Electronic Technology
VRSN,NASDAQ,23100428400,202.44,1.22,2.44,834633,28.85336719,872,Technology Services
KKR,NYSE,23046462610,40.49,0.79661439,0.32,2264401,24.59739146,1384,Finance
FLT,NYSE,23005497343.999996,275.84,-0.07969282,-0.22,483888,33.29634543,8700,Commercial Services
DTP,NYSE,22987200000,47.27,-0.50515681,-0.24,117423,6.72755593,10700,Utilities
LEN,NYSE,22951783108,73.39,-3.03871053,-2.3,2485129,9.63798658,,Consumer Durables
TSN,NYSE,22910082517.585,64.03,-0.89769386,-0.58,2672418,10.78721095,139000,Consumer Non-Durables
DTE,NYSE,22876856400,118.19,-0.47995958,-0.57,860924,16.81676579,10700,Utilities
BBD,NYSE,22832000000,5.11,-1.35135135,-0.07,28641447,13.84286478,97329,Finance
NDAQ,NASDAQ,22770114780,138.81,1.46929825,2.01,787072,25.07515214,4361,Finance
WST,NYSE,22734831815.999996,307.53,1.14122213,3.47,437713,73.76695213,8200,Health Technology
MGA,NYSE,22699174400,75.85,1.67560322,1.25,2004232,53.7325155,165000,Producer Manufacturing
EFX,NYSE,22632896580,186.06,2.63114347,4.77,873867,50.38632574,11200,Commercial Services
XP,NASDAQ,22608758141,40.45,5.69636791,2.18,1462029,55.28748916,,Technology Services
BNTX,NASDAQ,22559200000,100.39,7.15124346,6.7,3988408,,1310,Health Technology
ABC,NYSE,22473627500,110.03,-0.09080178,-0.1,1801048,,22000,Distribution Services
NOK,NYSE,22412100000,3.93,-1.5037594,-0.06,23978662,27.27272727,,Electronic Technology
FITB,NASDAQ,22213255600,31.18,-0.82697201,-0.26,5164958,15.69175484,19869,Finance
ETSY,NASDAQ,22147884150,175.65,2.84559986,4.86,2470361,94.77802442,1240,Commercial Services
SIVB,NASDAQ,21963439507,424.03,-1.69471878,-7.31,560187,21.04539001,3564,Finance
VTRS,NASDAQ,21960000000,18.3,-1.18790497,-0.22,6893458,35.97513598,35000,Health Technology
TER,NASDAQ,21944300400,132.15,1.72427065,2.24,1340849,32.6120246,5400,Electronic Technology
AVB,NYSE,21927000000,158.44,0.8786451,1.38,784249,33.77707047,3122,Finance
BEP,NYSE,21906755238.16,49.01,0.38918476,0.19,623611,,,Utilities
XPEV,NYSE,21850300000,45.45,1.02244943,0.46,22085449,,2593,Consumer Durables
MDB,NASDAQ,21687430718,359.86,2.32888788,8.19,650440,,1813,Technology Services
ZBRA,NASDAQ,21618200708,405.47,-0.88731362,-3.63,348469,46.7030458,8200,Electronic Technology
PLUG,NASDAQ,21603568500,53.775,13.71325862,6.485,100750527,,835,Electronic Technology
PXD,NYSE,21578218320,131.24,-0.56822487,-0.75,3147813,130.24472074,2323,Energy Minerals
VMC,NYSE,21576766130,162.83,0.5061416,0.82,802130,35.33170498,8767,Non-Energy Minerals
EQR,NYSE,21553500000,58.26,0.62176166,0.36,2095644,23.04661068,2700,Finance
PPL,NYSE,21381078870,27.81,0.25234319,0.07,3418886,13.77426883,12280,Utilities
SYF,NYSE,21355404000,36.58,-0.35412694,-0.13,4614975,16.7801801,16500,Finance
UMC,NYSE,21292000000,8.5,-0.8168028,-0.07,8303517,28.93315327,19577,Electronic Technology
GWW,NYSE,21289061908,396.68,-0.83247919,-3.33,418428,34.2574037,25300,Distribution Services
CHD,NYSE,21217630000,85.4,0.58892815,0.5,1722684,27.38974739,4800,Consumer Non-Durables
IX,NYSE,21156300000,85.65,1.02618542,0.87,34641,9.74807695,31233,Finance
CBRE,NYSE,21012963840,62.64,1.85365854,1.14,1381914,19.41042798,100000,Finance
MKTX,NASDAQ,20959268715,552.09,0.52438958,2.88,174749,75.66230868,527,Finance
PKX,NYSE,20927900000,67.23,0.7946027,0.53,67290,26.78714859,17569,Non-Energy Minerals
FTCH,NYSE,20905777680.8,61.51,-0.38866397,-0.24,4705855,,4532,Technology Services
EXAS,NASDAQ,20848833000,131.1,0.30604438,0.4,1540234,,4110,Health Technology
LH,NYSE,20799770000,213.55,-2.17142334,-4.74,858647,25.39821053,65000,Health Services
K,NYSE,20691522600,60.2,-1.133191,-0.69,3504000,17.62577433,31000,Consumer Non-Durables
HOLX,NASDAQ,20686734900,80.49,3.23201231,2.52,3155057,18.54353462,5814,Health Technology
O,NYSE,20673300000,59.74,1.42614601,0.84,3198173,48.85939444,194,Finance
INCY,NASDAQ,20548394680,93.83,4.19766796,3.78,1458118,,1456,Health Technology
GIB,NYSE,20531044457.84,80.26,1.73659526,1.37,169983,25.0880455,76000,Technology Services
QRVO,NASDAQ,20461287600,179.4,0.46480372,0.83,791653,46.77301063,7900,Electronic Technology
EXPE,NASDAQ,20373213220,144.02,1.21582683,1.73,1484210,,25400,Consumer Services
DKNG,NASDAQ,20369128000,52,4.48061081,2.23,18242398,,,Technology Services
BBDO,NYSE,20323600000,4.54,-1.08932462,-0.05,16635,12.26616782,97329,Finance
KSU,NYSE,20280658672,216.67,0.48696781,1.05,999463,35.6892214,7040,Transportation
IP,NYSE,20236530600,51.48,-1.13309007,-0.59,2029890,41.60274848,51000,Process Industries
NTRS,NASDAQ,20164843690,96.89,-0.70711211,-0.69,637758,16.15616411,19800,Finance
CFXA,NYSE,20117600000,165.18,-2.73803215,-4.65,1516,,15000,Producer Manufacturing
ROL,NYSE,20058218400,40.8,1.56833458,0.63,1179918,79.30898322,14952,Consumer Services
RPRX,NASDAQ,19899527640,51.27,3.91163356,1.93,4815667,,,Health Technology
CAJ,NYSE,19869700000,19.23,1.21052632,0.23,230292,34.91363469,187041,Electronic Technology
TCOM,NASDAQ,19689900000,33.75,1.65662651,0.55,3815710,,44300,Consumer Services
CVNA,NYSE,19651933228,278.44,3.06485046,8.28,1543414,,7324,Retail Trade
ALB,NYSE,19598733700,184.1,0.05434783,0.1,1659373,51.39664804,6000,Process Industries
WPM,NYSE,19498795400,43.4,-4.40528634,-2,3486645,47.37368174,39,Non-Energy Minerals
QSR,NYSE,19492338484.14,64.14,1.02378327,0.65,1566725,34.28059643,6300,Consumer Services
IR,NYSE,19379238400,46.4,-1.31858783,-0.62,1658987,,6600,Producer Manufacturing
XYL,NYSE,19353312160,107.38,-1.0140118,-1.1,1632213,87.78829813,16300,Producer Manufacturing
MLM,NYSE,19331779906,310.43,0.84789812,2.61,497846,28.74807378,8846,Non-Energy Minerals
TFX,NYSE,19249742446,413.38,2.37753232,9.6,183442,51.92777592,14400,Health Technology
CDW,NASDAQ,19244754920,134.59,1.98529969,2.62,999402,26.02342641,9900,Technology Services
