Ticker,Exchange,Market Capitalization,Last,Change %,Change,Volume,Price to Earnings Ratio (TTM),Number of Employees,Sector
RACE,NYSE,37075621807.47,211.17,-2.29943555,-4.97,171118,66.69229354,4285,Consumer Durables
ALC,NYSE,36990292500,74.025,0.97531033,0.715,863127,,22142,Health Technology
TRV,NYSE,36981847455,145.995,-1.83230231,-2.725,655259,14.12090886,,Finance
LBRDK,NASDAQ,36895556847.6,155.43,0.23215322,0.36,454227,126.10392779,56,Consumer Services
ING,NYSE,36886200000,9.38,-0.84566596,-0.08,2598544,,56196,Finance
LBRDA,NASDAQ,36753130455.60001,154.83,0.27200311,0.42,46959,125.56721152,56,Consumer Services
MTCH,NASDAQ,36715559280.00001,141.205,-2.27351374,-3.285,1802252,,,Technology Services
MFC,NYSE,36701583600,18.92,-1.86721992,-0.36,989789,9.73290249,35000,Finance
SRE,NYSE,36693271400,121.4,-0.79267794,-0.97,738316,9.568828,13969,Utilities
CMI,NYSE,36630252430,247.49,-0.2177156,-0.54,567746,23.37369835,61615,Producer Manufacturing
TT,NYSE,36628667500,152.54,-1.23025123,-1.9,547862,41.33943628,50000,Producer Manufacturing
ERIC,NASDAQ,36091000000,11.835,0.55225149,0.065,3714338,25.43215212,99417,Electronic Technology
STM,NYSE,35833960151.49,39.705,-2.03552924,-0.825,2412256,40.19637013,45554,Electronic Technology
PANW,NYSE,35808151963.5,365.295,-0.0888901,-0.325,292182,,8014,Electronic Technology
CNC,NYSE,35790814580.4,61.7298,-1.62581673,-1.0202,2230008,17.43007139,56600,Health Services
DXCM,NASDAQ,35697348037.80001,371.7405,1.15387755,4.2405,257742,152.27479904,5200,Health Technology
IQV,NYSE,35541398976,185.376,-1.23288401,-2.314,315734,209.03218621,67000,Health Services
MRVL,NASDAQ,35464867200,52.92,-1.06561974,-0.57,3815219,24.50971408,5633,Electronic Technology
PH,NYSE,35431592000,275.09,-1.47206304,-4.11,654727,30.55005416,50520,Producer Manufacturing
CSGP,NASDAQ,35415191945,898.45,-1.48142462,-13.51,217727,122.35654006,4337,Technology Services
TROW,NASDAQ,35371098930,156.21,-0.27451481,-0.43,532829,17.55129024,7365,Finance
ZG,NASDAQ,35180179826.4,151.2,-0.91743119,-1.4,185928,,5249,Technology Services
INFO,NYSE,35108835300,88.55,-0.1465945,-0.13,1333687,40.95128146,,Technology Services
ALXN,NASDAQ,34936305330,159.73,1.18459394,1.87,1525756,36.89007291,3082,Health Technology
CRH,NYSE,34901500000,44.12,-0.78704745,-0.35,144491,21.15402911,80300,Non-Energy Minerals
BF.B,NYSE,34874124600,72.87,-0.4372182,-0.32,337668,38.10788295,4800,Consumer Non-Durables
XLNX,NASDAQ,34862476450,142.225,0.75446302,1.065,1964670,57.40078074,4891,Electronic Technology
AIG,NYSE,34689947458.20001,40.2657,-1.91059683,-0.7843,2318148,,46000,Finance
KMI,NYSE,34590711200,15.28,0.1310616,0.02,10844144,315.94202899,,Industrial Services
PCAR,NASDAQ,34366848000,99.2,0.46586996,0.46,2167978,24.08821449,27000,Producer Manufacturing
MFG,NYSE,34363200000,2.705,-0.18450185,-0.005,125109,1.27057058,57264,Finance
MSCI,NYSE,34291174650,413.67,-0.16411247,-0.68,183557,61.93387343,3396,Technology Services
BCS,NYSE,34258699999.999996,7.815,-1.07594937,-0.085,1567016,,80800,Finance
OKTA,NASDAQ,34257561450.000004,264.67,0.92663209,2.43,783352,,2248,Technology Services
GIS,NYSE,34203785780,55.94,1.17561946,0.65,2100695,14.18237784,35000,Consumer Non-Durables
RNG,NYSE,34199889766.88,381.56,1.84710656,6.92,446063,,2363,Technology Services
CTAS,NASDAQ,34147353600,325.12,-1.90091123,-6.3,136681,37.2055951,40000,Consumer Services
XEL,NASDAQ,34060187559.999992,64.82,-0.44540009,-0.29,755100,23.24112083,11273,Utilities
CARR,NYSE,34008797880,39.24,-1.25817816,-0.5,1346892,22.59109772,52635,Producer Manufacturing
Z,NASDAQ,33737606315,145,-0.63048246,-0.92,586579,,5249,Technology Services
ALL,NYSE,33684987514.8,110.7811,0.05518425,0.0611,515413,7.75969612,46290,Finance
LYG,NYSE,33638400000,1.8582,-2.2,-0.0418,3207693,93.1372549,77754,Finance
SLB,NYSE,33534002700,24.09,-0.41339396,-0.1,8855243,,105000,Industrial Services
ZBH,NYSE,33373830780,161.01,-1.19661267,-1.95,503009,,19900,Health Technology
CS,NYSE,33299600000,13.77,0.14545455,0.02,1439392,8.65923547,47860,Finance
ORLY,NASDAQ,33273376668,459.27,-2.49251608,-11.74,249804,21.03474455,82167,Retail Trade
SGEN,NASDAQ,32851753199.999996,182.2,-1.92701044,-3.58,634111,73.04970116,1605,Health Technology
PPG,NYSE,32846528240,139.06,-3.1143315,-4.47,1320669,31.66126222,47600,Process Industries
VFC,NYSE,32709635480,83.87,-0.35642153,-0.3,1166221,,48000,Consumer Non-Durables
PRU,NYSE,32693760000,82.56,-0.36205648,-0.3,716471,,51511,Finance
BBVA,NYSE,32658400000,4.885,-0.71138211,-0.035,3077725,,126973,Finance
AFL,NYSE,32635594700,46.46,0.30224525,0.14,1322562,7.24179982,11729,Finance
BGNE,NASDAQ,32553600000,372.87,4.44830387,15.88,214645,,3500,Health Technology
HPQ,NYSE,32492479800,25.195,-0.65063091,-0.165,3512449,12.65848058,53000,Electronic Technology
BILI,NASDAQ,32465300000,133.54,7.79786891,9.66,5711996,,4791,Technology Services
AMX,NYSE,32415300000,14.28,0.70521862,0.1,1719698,34.80608738,191523,Communications
BF.A,NYSE,32409437600,67.72,-0.42640788,-0.29,26739,35.41080912,4800,Consumer Non-Durables
YUM,NYSE,32215125720,106.79,-1.01038191,-1.09,411234,31.33769063,34000,Consumer Services
DDOG,NASDAQ,32186046794.85,105.69,2.27404684,2.35,2748517,,1403,Technology Services
ANSS,NASDAQ,32031763356.499996,372.965,0.29715484,1.105,292989,84.29141355,4100,Technology Services
EOG,NYSE,31799584753.2,54.5094,-0.94602944,-0.5206,3514918,,2900,Energy Minerals
IAU,NYSE ARCA,31757000000,17.715,-0.58922559,-0.105,15964923,4.9637883,,Miscellaneous
PSX,NYSE,31563168000.000004,72.26,-1.23018043,-0.9,1481696,,14500,Energy Minerals
VRSK,NASDAQ,31524575099.999996,193.89,-0.50289937,-0.98,253868,48.05790525,9300,Finance
TDG,NYSE,31442175840,577.6,0.630684,3.62,77412,69.48321571,14200,Electronic Technology
PAYX,NASDAQ,31436204270,87.17,-0.43403769,-0.38,628264,29.86016371,15800,Technology Services
CTVA,NYSE,31402424400,42.15,1.20048019,0.5,1535268,50.69376826,,Process Industries
RMD,NYSE,31258165500,215.7,-0.63113281,-1.37,111001,46.55357296,7770,Health Technology
ROK,NYSE,31178553835,268.385,0.25588345,0.685,406089,30.53078169,23500,Producer Manufacturing
TAL,NYSE,31177600000,76.825,-1.5568939,-1.215,4904559,,45271,Consumer Services
EDU,NYSE,31121700000,167.59,-8.36568429,-15.3,2762636,,81127,Consumer Services
SPG,NYSE,31012100000,94.73,0.2327796,0.22,2213564,19.97759364,4500,Finance
ORAN,NYSE,30995500000,11.755,0.81475129,0.095,293133,9.68840881,,Communications
HSY,NYSE,30971794017.600002,148.8,-0.12082159,-0.18,342160,26.13959364,16140,Consumer Non-Durables
LYB,NYSE,30543570930,91.47,-1.24163248,-1.15,868072,26.34992888,19100,Process Industries
SBAC,NASDAQ,30300000000,271.58,-0.40705563,-1.11,241841,,1475,Finance
NTR,NYSE,30153355080,52.98,-1.85253798,-1,1022408,244.50249237,22300,Process Industries
RSG,NYSE,30119512500,94.5,0.56400979,0.53,322918,29.45214066,36000,Industrial Services
ES,NYSE,30014241200,87.55,0.48203833,0.42,701990,24.73738005,8234,Utilities
CHT,NYSE,29998100000,38.525,-0.37496768,-0.145,65548,27.2592697,,Communications
MCK,NYSE,29776593800,185.45,1.45522184,2.66,470307,13.88454235,80000,Distribution Services
BLL,NYSE,29744294160.000004,90.93,-0.40525739,-0.37,561282,58.71760242,18300,Process Industries
BBY,NYSE,29675097000,114.6,0.08733624,0.1,938458,17.39910041,125000,Retail Trade
PEG,NYSE,29597166480,58.51,0.27420737,0.16,593800,15.48073862,7130,Utilities
MPC,NYSE,29494009830,45.33,-0.13218771,-0.06,2142729,,60910,Energy Minerals
ADM,NYSE,29412447345.9,52.8631,0.1384732,0.0731,844309,18.69797754,38100,Process Industries
MSI,NYSE,29390202510,173.37,0.62685008,1.08,195154,38.55483698,17000,Electronic Technology
MTD,NYSE,29375623430,1234.55,-0.82183197,-10.23,51265,52.37782659,16200,Health Technology
W,NYSE,29326230746.26,294.89,0.46674843,1.37,1777840,,16985,Retail Trade
AWK,NYSE,29195668320,161.06,0.09944065,0.16,277702,44.08943936,6800,Utilities
HLT,NYSE,29131830000,105,-3.51038412,-3.82,1277063,,173000,Consumer Services
PBR.A,NYSE,28906200000,9.825,-4.79651163,-0.495,5633623,,57983,Energy Minerals
GLW,NYSE,28837557449.999996,37.745,-0.51396943,-0.195,2861892,183.90693165,49500,Electronic Technology
ZS,NASDAQ,28778145360,214.455,0.38618172,0.825,842151,,2020,Technology Services
EC,NYSE,28514400000,13.36,-3.67700072,-0.51,546876,19.66260278,15157,Energy Minerals
CNQ,NYSE,28487167200,24.12,-2.11038961,-0.52,2089247,,10180,Energy Minerals
DFS,NYSE,28250140000,92.02,-2.35568761,-2.22,1856534,29.01924557,17200,Finance
VIACA,NASDAQ,28226677871.999996,45.73,0.74906367,0.34,28731,20.69861827,23990,Consumer Services
DHI,NYSE,28189313370,77.31,0.96643594,0.74,1904774,11.93032206,9716,Consumer Durables
GMAB,NASDAQ,28172200000,43.2,0.30183422,0.13,451560,33.62742036,548,Health Technology
AZO,NYSE,28111812729,1235.19,-0.90018533,-11.22,87004,16.33310139,100000,Retail Trade
SWK,NYSE,28091898590.000004,175.33,-0.94909892,-1.68,510018,28.78398595,59438,Consumer Durables
PXD,NYSE,28074676805,129.665,-0.25769231,-0.335,1501780,128.28103414,2323,Energy Minerals
OTIS,NYSE,28066704050.000004,64.79,1.99937028,1.27,1252907,31.57528459,69000,Producer Manufacturing
VIAC,NASDAQ,27961261920,45.3,0.42119264,0.19,7240658,20.57093347,23990,Consumer Services
SLF,NYSE,27904099990,47.71,-1.52734778,-0.74,186621,15.9787387,22719,Finance
LUV,NYSE,27899955547.4,47.2501,-1.08833996,-0.5199,3003491,,60800,Transportation
SPLK,NASDAQ,27722213819.999996,171.42,-0.23860793,-0.41,1353481,,5800,Technology Services
WEC,NYSE,27554824425,87.355,-0.54081749,-0.475,549754,23.08157258,7509,Utilities
FAST,NASDAQ,27358724000,47.65,-1.06924115,-0.515,1602963,32.27351916,,Distribution Services
WCN,NYSE,27212571980.000004,103.51,0.57326079,0.59,339432,138.09682572,18204,Industrial Services
KEYS,NYSE,27179028700.000004,146.05,-0.42950641,-0.63,610518,44.31955523,13900,Electronic Technology
AME,NYSE,27044140750,117.55,-1.61533311,-1.93,538244,31.60261327,18100,Producer Manufacturing
CPRT,NASDAQ,27027783180,114.46,-1.07173725,-1.24,533260,40.55238162,7600,Commercial Services
SU,NYSE,26941774750,17.665,-2.6185226,-0.475,3826363,,12889,Energy Minerals
SWKS,NASDAQ,26815599720,161.46,-1.25978474,-2.06,631788,34.12496348,10000,Electronic Technology
ITUB,NYSE,26807300000,5.335,-4.390681,-0.245,25492261,13.39092873,95000,Finance
FRC,NYSE,26786724340,155.63,1.01908347,1.57,442670,26.53370535,,Finance
ETSY,NASDAQ,26761553840,212.24,-0.1411499,-0.3,1363752,117.94672586,1240,Commercial Services
WLTW,NASDAQ,26731029850,207.37,-0.57534641,-1.2,226332,25.48322459,46600,Finance
TU,NYSE,26707200000,20.8,-0.33540968,-0.07,302996,26.56227013,65600,Communications
ENPH,NASDAQ,26503400070,209.79,-1.08444528,-2.3,1847610,165.79893684,577,Electronic Technology
XPEV,NYSE,26376800000,56.28,3.62732462,1.97,19299857,,2593,Consumer Durables
PLUG,NASDAQ,26315456437.999996,65.5037,2.8476998,1.8137,31203762,,835,Electronic Technology
LEN,NYSE,26273052172,84.01,0.49043062,0.41,1400786,10.64520647,,Consumer Durables
STT,NYSE,26269339079.999996,74.46,-0.16090105,-0.12,882875,11.80997625,,Finance
WMB,NYSE,26183204250,21.575,-0.43839409,-0.095,5963428,122.15332582,4812,Industrial Services
NWG,NYSE,25922200000,4.2,-1.86915888,-0.08,866122,25.2209782,62900,Finance
WELL,NYSE,25810300000,63.0527,1.94454325,1.2027,1056568,199.13071475,443,Finance
STLA,NYSE,25470934250,16.175,-3.49045346,-0.585,2238031,752.23202316,191752,Consumer Durables
CLX,NYSE,25468402500,202.05,2.4542366,4.84,923721,21.90540721,8800,Consumer Non-Durables
LI,NASDAQ,25455400000,34.46,-2.57280181,-0.91,17274316,,2628,Producer Manufacturing
DAL,NYSE,25410511230,39.845,-2.02852225,-0.825,7348664,,,Transportation
KR,NYSE,25387115715,33.345,0.40650407,0.135,3751389,8.76068376,435000,Retail Trade
BNTX,NASDAQ,25386000000,106.79,1.28995542,1.36,1183931,,1310,Health Technology
NET,NYSE,25372302523.925,82.565,-0.54806071,-0.455,2052904,,1270,Technology Services
SIRI,NASDAQ,25348267500,5.965,-0.41736227,-0.025,13478911,25.3921153,4534,Consumer Services
DLTR,NASDAQ,25318418800,107.65,-0.12988218,-0.14,705581,26.63915182,193100,Retail Trade
MXIM,NASDAQ,25185100220,94.22,-1.88482766,-1.81,721293,37.98354561,7115,Electronic Technology
AMP,NYSE,24921672720,211.24,-0.33028216,-0.7,228885,15.18466774,12500,Finance
WY,NYSE,24885700000,33.235,-0.31493701,-0.105,2240147,50.78446306,9400,Finance
UMC,NYSE,24844800000,10.185,1.85,0.185,9290971,33.76097232,19577,Electronic Technology
COUP,NASDAQ,24825906192.5,343.9625,0.55912878,1.9125,298667,,1693,Technology Services
ARE,NYSE,24804700000,169.97,-0.97296667,-1.67,368142,39.67820981,439,Finance
SIVB,NASDAQ,24757929822,477.66,4.84426787,22.07,509887,22.22856502,3564,Finance
HRL,NYSE,24633758750,45.625,0.82872928,0.375,988323,27.23442672,19100,Consumer Non-Durables
TEF,NYSE,24628900000,4.465,-1.21681416,-0.055,1021687,80.28419183,113819,Communications
WORK,NYSE,24569898122.7,42.63,0.4950495,0.21,3687876,,2045,Technology Services
MKC.V,NYSE,24547734400,92,-1.37221269,-1.28,1895,16.49805447,12400,Consumer Non-Durables
CERN,NASDAQ,24537930650,80.035,0.52122582,0.415,390120,31.13196481,27400,Technology Services
FTNT,NASDAQ,24534046820,151.135,0.91813568,1.375,445386,55.93277311,7082,Electronic Technology
YUMC,NYSE,24514850240,58.46,-1.43314787,-0.85,645250,32.39390464,450000,Consumer Services
MKC,NYSE,24499706224,91.82,0.39361469,0.36,435307,16.17615847,12400,Consumer Non-Durables
TLK,NYSE,24448600000,24.3568,-1.3095624,-0.3232,97657,18.8066753,24272,Communications
RCI,NYSE,24372778020,48.27,0.47876769,0.23,132346,20.20130017,25300,Communications
STNE,NASDAQ,24222488570.699997,78.46,-1.5311245,-1.22,695119,133.73615307,5938,Technology Services
VLO,NYSE,24137030910,59.19,0.5606524,0.33,1733636,,10222,Energy Minerals
MPLX,NYSE,24131944000.000004,23.2,-1.56979211,-0.37,1402283,,6200,Industrial Services
ODFL,NASDAQ,24125600220,205.62,-1.01097631,-2.1,241737,39.38342529,20105,Transportation
TSN,NYSE,23860047675.8575,66.685,1.19119879,0.785,939083,11.00258786,139000,Consumer Non-Durables
PAYC,NYSE,23837407375,407.39,0.7069933,2.86,126663,143.55725895,3765,Technology Services
PCGU,NYSE,23795000000,117.62,-0.47385344,-0.56,5485,,23000,Utilities
FNV,NYSE,23783392160,124.63,0.2493565,0.31,246614,89.67030617,42,Non-Energy Minerals
EXAS,NASDAQ,23753515950,149.365,0.87458634,1.295,1009655,,4110,Health Technology
DTP,NYSE,23716900000,47.1267,-0.15529661,-0.0733,60870,6.68365902,10700,Utilities
NOK,NYSE,23704000000,4.1999,-0.47630332,-0.0201,20889239,28.84483937,,Electronic Technology
GRMN,NASDAQ,23627331350,123.55,-0.18581354,-0.23,212835,23.26123316,15000,Electronic Technology
RYAAY,NASDAQ,23616000000,104.52,-0.20051561,-0.21,299553,,17268,Transportation
ED,NYSE,23595740520,68.97,-0.26030369,-0.18,1355678,17.10744415,14890,Utilities
YNDX,NASDAQ,23592153924.3,66.95,-2.47632921,-1.7,1359246,69.11305749,10092,Technology Services
ANET,NYSE,23566287405.000004,311.47,-0.06096387,-0.19,237465,34.91050026,2300,Electronic Technology
PCG,NYSE,23546923050,11.865,-1.04253545,-0.125,7846257,,23000,Utilities
DTE,NYSE,23533024800,121.58,-0.77532033,-0.95,489944,17.35060889,10700,Utilities
XP,NASDAQ,23514226328.6,42.07,-1.77445716,-0.76,788276,61.87518058,,Technology Services
FMS,NYSE,23509700000,42.2752,1.08847441,0.4552,195987,16.59984916,120659,Health Services
TTWO,NASDAQ,23448384920,203.86,-0.82700915,-1.7,496596,49.70620239,5800,Consumer Durables
FTV,NYSE,23408146320,69.42,-0.91350271,-0.64,643375,45.71615008,25000,Electronic Technology
AVB,NYSE,23099700000,165.02,-0.2659253,-0.44,457379,35.58356094,3122,Finance
KKR,NYSE,23086305840,40.56,-1.40982013,-0.58,736382,25.19135387,1384,Finance
EQR,NYSE,23009000000,61.88,0.11325028,0.07,900261,24.60295347,2700,Finance
NDAQ,NASDAQ,23001408360,140.22,-0.83451202,-1.18,406074,25.91832246,4361,Finance
MDB,NASDAQ,22947599051,380.77,0.42992035,1.63,428609,,1813,Technology Services
TER,NASDAQ,22864250640,137.69,-1.81831147,-2.55,653584,35.20522154,5400,Electronic Technology
MT,NYSE,22802067728.940002,22.53,-2.55190311,-0.59,2717060,,191248,Non-Energy Minerals
AJG,NYSE,22774771240,118.42,-0.56259971,-0.67,257141,29.79037422,33300,Finance
MGA,NYSE,22721619200,75.925,-1.46009085,-1.125,540172,55.49718927,165000,Producer Manufacturing
DB,NYSE,22471755949.999996,10.885,-2.63864043,-0.295,1576250,,87597,Finance
VRSN,NASDAQ,22311928300,195.53,-0.8166785,-1.61,217387,28.44076404,872,Technology Services
EIX,NYSE,22309615160,58.94,-0.6573403,-0.39,1007825,60.37447848,12937,Utilities
CAJ,NYSE,22295900000,21.16,-0.75046904,-0.16,83493,39.17677325,187041,Electronic Technology
FLT,NYSE,22291162640,267.275,-0.92853436,-2.505,195928,32.5388976,8700,Commercial Services
LH,NYSE,22267101000,228.615,0.07222587,0.165,210158,26.58033439,65000,Health Services
WST,NYSE,22211427240,300.45,0.25694074,0.77,309938,72.70433538,8200,Health Technology
ABC,NYSE,22168251900,108.3,3.23134115,3.39,763908,,22000,Distribution Services
O,NYSE,22062900000,59.5865,0.8402437,0.4965,1701820,49.01700539,194,Finance
CBRE,NYSE,21957272480,65.455,0.71549469,0.465,741069,20.51193031,100000,Finance
BEP,NYSE,21864291623.64,48.915,-0.11231366,-0.055,284200,,,Utilities
FITB,NASDAQ,21863913000,30.675,-0.01629726,-0.005,2003891,15.31243761,19869,Finance
EFX,NYSE,21831269210,179.47,0.54905037,0.98,216339,49.60811562,11200,Commercial Services
SYF,NYSE,21810768000,37.36,-2.12208541,-0.81,3645918,17.44754765,16500,Finance
ZBRA,NASDAQ,21770152448,408.32,0.52191039,2.12,135956,46.37198046,8200,Electronic Technology
CCEP,NYSE,21745372320,47.88,-1.64338537,-0.8,516884,28.70790824,25765,Consumer Non-Durables
INCY,NASDAQ,21474747760,98.06,4.43024494,4.16,882536,,1456,Health Technology
FTCH,NYSE,21459775691.2,63.14,1.78945671,1.11,2140826,,4532,Technology Services
PPL,NYSE,21434896760,27.88,0.43227666,0.12,1794509,13.78419981,12280,Utilities
IX,NYSE,21288600000,83.4223,-2.21275349,-1.8877,11267,9.8090168,31233,Finance
GWW,NYSE,21173943833.5,394.535,0.86539691,3.385,112429,33.49862117,25300,Distribution Services
LEN.B,NYSE,21166053696.000004,67.68,0.66934404,0.45,39824,8.56073243,,Consumer Durables
CHD,NYSE,21148064000,85.12,0.07053844,0.06,733433,27.44136529,4800,Consumer Non-Durables
BBD,NYSE,21069000000,4.565,-4.49790795,-0.215,26171566,12.77391769,97329,Finance
VMC,NYSE,20989742400,158.4,-0.28956314,-0.46,450908,34.64474201,8767,Non-Energy Minerals
VTRS,NASDAQ,20940000000,17.45,0.80878105,0.14,3388665,33.62470862,35000,Health Technology
DKNG,NASDAQ,20627659240,52.66,-1.68035848,-0.9,7200404,,,Technology Services
KSU,NYSE,20612944352,220.22,3.39452556,7.23,1298357,35.25390625,7040,Transportation
QRVO,NASDAQ,20601574020,180.63,-1.89550293,-3.49,473182,48.22672743,7900,Electronic Technology
ZTO,NYSE,20309100000,33.12,2.66584005,0.86,3269163,34.6583584,19009,Transportation
IP,NYSE,20285667475,51.605,-0.10646535,-0.055,622156,41.27516779,51000,Process Industries
EPAM,NYSE,20245026351,361.59,-0.45972582,-1.67,115027,66.93692532,36739,Technology Services
GIB,NYSE,20165240899.72,78.83,-1.26503006,-1.01,72778,25.39015785,76000,Technology Services
TXG,NASDAQ,20135386848.56,187.12,0.85700426,1.59,199366,,584,Health Technology
K,NYSE,20114084760,58.52,1.08827086,0.63,1202302,16.75736699,31000,Consumer Non-Durables
TCOM,NASDAQ,19980500000,33.41,-0.83110715,-0.28,2177248,,44300,Consumer Services
WMG,NASDAQ,19969709178.550003,38.825,0.63504406,0.245,463437,,5500,Commercial Services
RPRX,NASDAQ,19942222160,51.38,1.90400635,0.96,1346461,,,Health Technology
OXY,NYSE,19876677450,21.345,-0.90529248,-0.195,12836938,,14400,Energy Minerals
ALNY,NASDAQ,19875083670,171.07,2.59070465,4.32,312269,,1323,Health Technology
CFXA,NYSE,19699400000,166.58,0.16837041,0.28,1147,,15000,Producer Manufacturing
SNN,NYSE,19655600000,45.38,1.09155714,0.49,224031,50.12282269,17637,Health Technology
NTRS,NASDAQ,19636216350,94.35,0.13797495,0.13,708572,15.5998543,19800,Finance
HOLX,NASDAQ,19489068300,75.83,-0.11854584,-0.09,484570,18.05598497,5814,Health Technology
MKTX,NASDAQ,19477173675,513.05,-0.2100636,-1.08,137255,70.82948737,527,Finance
GDS,NASDAQ,19470500000,112.76,3.34524791,3.65,909110,,1087,Technology Services
EXPE,NASDAQ,19390059270,137.07,-1.30328341,-1.81,1423468,,25400,Consumer Services
CDW,NASDAQ,19382023400,135.55,-1.53991429,-2.12,464163,27.14742073,9900,Technology Services
